i_vs	I(R_vs)/I(R_rs)
Step Information: I_sc=1m Elec=100m Rho=100m  (Run: 1/336)
7.356422544596405e-002	-5.355758e-001
8.576958985908932e-002	-4.585365e-001
9.999999999999990e-002	-3.687208e-001
1.165914401179830e-001	-2.640109e-001
1.359356390878524e-001	-1.419383e-001
1.584893192461112e-001	3.739098e-004
1.847849797422289e-001	1.662790e-001
2.154434690031881e-001	3.596844e-001
2.511886431509577e-001	5.851437e-001
2.928644564625232e-001	8.479628e-001
3.414548873833597e-001	1.154323e+000
3.981071705534967e-001	1.511425e+000
4.641588833612772e-001	1.927657e+000
5.411695265464629e-001	2.412786e+000
6.309573444801924e-001	2.978185e+000
7.356422544596403e-001	3.637095e+000
8.576958985908929e-001	4.404922e+000
9.999999999999986e-001	5.299593e+000
1.165914401179830e+000	6.341957e+000
1.359356390878524e+000	7.556249e+000
1.584893192461111e+000	8.970635e+000
1.847849797422288e+000	1.061782e+001
2.154434690031880e+000	1.253576e+001
2.511886431509576e+000	1.476848e+001
2.928644564625231e+000	1.736698e+001
3.414548873833596e+000	2.039028e+001
3.981071705534965e+000	2.390664e+001
4.641588833612770e+000	2.799483e+001
5.411695265464627e+000	3.274562e+001
6.309573444801921e+000	3.826344e+001
7.356422544596399e+000	4.466810e+001
8.576958985908926e+000	5.209673e+001
1.000000000000000e+001	6.070578e+001
Step Information: I_sc=251.189m Elec=100m Rho=100m  (Run: 13/336)
1.000000000000000e-003	-9.960160e-001
1.165914401179832e-003	-9.953550e-001
1.359356390878525e-003	-9.945842e-001
1.584893192461113e-003	-9.936858e-001
1.847849797422291e-003	-9.926381e-001
2.154434690031883e-003	-9.914167e-001
2.511886431509579e-003	-9.899926e-001
2.928644564625235e-003	-9.883322e-001
3.414548873833600e-003	-9.863964e-001
3.981071705534971e-003	-9.841394e-001
4.641588833612776e-003	-9.815079e-001
5.411695265464634e-003	-9.784398e-001
6.309573444801929e-003	-9.748627e-001
7.356422544596409e-003	-9.706921e-001
8.576958985908937e-003	-9.658296e-001
9.999999999999995e-003	-9.601603e-001
1.165914401179831e-002	-9.535504e-001
1.359356390878525e-002	-9.458439e-001
1.584893192461112e-002	-9.368588e-001
1.847849797422290e-002	-9.263832e-001
2.154434690031882e-002	-9.141694e-001
2.511886431509578e-002	-8.999294e-001
2.928644564625235e-002	-8.833269e-001
3.414548873833599e-002	-8.639702e-001
3.981071705534969e-002	-8.414022e-001
4.641588833612775e-002	-8.150903e-001
5.411695265464631e-002	-7.844136e-001
6.309573444801926e-002	-7.486480e-001
7.356422544596405e-002	-7.069496e-001
8.576958985908932e-002	-6.583344e-001
9.999999999999990e-002	-6.016555e-001
1.165914401179830e-001	-5.355758e-001
1.359356390878524e-001	-4.585365e-001
1.584893192461112e-001	-3.687208e-001
1.847849797422289e-001	-2.640109e-001
2.154434690031881e-001	-1.419383e-001
2.511886431509577e-001	3.739098e-004
2.928644564625232e-001	1.662790e-001
3.414548873833597e-001	3.596844e-001
3.981071705534967e-001	5.851437e-001
4.641588833612772e-001	8.479627e-001
5.411695265464629e-001	1.154323e+000
6.309573444801924e-001	1.511425e+000
7.356422544596403e-001	1.927656e+000
8.576958985908929e-001	2.412786e+000
9.999999999999986e-001	2.978185e+000
1.165914401179830e+000	3.637095e+000
1.359356390878524e+000	4.404922e+000
1.584893192461111e+000	5.299593e+000
1.847849797422288e+000	6.341957e+000
2.154434690031880e+000	7.556249e+000
2.511886431509576e+000	8.970634e+000
2.928644564625231e+000	1.061782e+001
3.414548873833596e+000	1.253576e+001
3.981071705534965e+000	1.476848e+001
4.641588833612770e+000	1.736698e+001
5.411695265464627e+000	2.039029e+001
6.309573444801921e+000	2.390664e+001
7.356422544596399e+000	2.799483e+001
8.576958985908926e+000	3.274562e+001
1.000000000000000e+001	3.826344e+001
Step Information: I_sc=398.107m Elec=100m Rho=100m  (Run: 14/336)
1.000000000000000e-003	-9.974863e-001
1.165914401179832e-003	-9.970692e-001
1.359356390878525e-003	-9.965829e-001
1.584893192461113e-003	-9.960160e-001
1.847849797422291e-003	-9.953549e-001
2.154434690031883e-003	-9.945844e-001
2.511886431509579e-003	-9.936857e-001
2.928644564625235e-003	-9.926381e-001
3.414548873833600e-003	-9.914167e-001
3.981071705534971e-003	-9.899927e-001
4.641588833612776e-003	-9.883322e-001
5.411695265464634e-003	-9.863964e-001
6.309573444801929e-003	-9.841394e-001
7.356422544596409e-003	-9.815079e-001
8.576958985908937e-003	-9.784398e-001
9.999999999999995e-003	-9.748627e-001
1.165914401179831e-002	-9.706921e-001
1.359356390878525e-002	-9.658296e-001
1.584893192461112e-002	-9.601603e-001
1.847849797422290e-002	-9.535505e-001
2.154434690031882e-002	-9.458439e-001
2.511886431509578e-002	-9.368588e-001
2.928644564625235e-002	-9.263831e-001
3.414548873833599e-002	-9.141694e-001
3.981071705534969e-002	-8.999294e-001
4.641588833612775e-002	-8.833269e-001
5.411695265464631e-002	-8.639702e-001
6.309573444801926e-002	-8.414022e-001
7.356422544596405e-002	-8.150903e-001
8.576958985908932e-002	-7.844136e-001
9.999999999999990e-002	-7.486480e-001
1.165914401179830e-001	-7.069496e-001
1.359356390878524e-001	-6.583344e-001
1.584893192461112e-001	-6.016555e-001
1.847849797422289e-001	-5.355758e-001
2.154434690031881e-001	-4.585365e-001
2.511886431509577e-001	-3.687208e-001
2.928644564625232e-001	-2.640109e-001
3.414548873833597e-001	-1.419384e-001
3.981071705534967e-001	3.739100e-004
4.641588833612772e-001	1.662790e-001
5.411695265464629e-001	3.596844e-001
6.309573444801924e-001	5.851438e-001
7.356422544596403e-001	8.479627e-001
8.576958985908929e-001	1.154323e+000
9.999999999999986e-001	1.511425e+000
1.165914401179830e+000	1.927657e+000
1.359356390878524e+000	2.412786e+000
1.584893192461111e+000	2.978185e+000
1.847849797422288e+000	3.637095e+000
2.154434690031880e+000	4.404922e+000
2.511886431509576e+000	5.299593e+000
2.928644564625231e+000	6.341956e+000
3.414548873833596e+000	7.556250e+000
3.981071705534965e+000	8.970635e+000
4.641588833612770e+000	1.061782e+001
5.411695265464627e+000	1.253576e+001
6.309573444801921e+000	1.476848e+001
7.356422544596399e+000	1.736698e+001
8.576958985908926e+000	2.039028e+001
1.000000000000000e+001	2.390664e+001
Step Information: I_sc=630.957m Elec=100m Rho=100m  (Run: 15/336)
1.000000000000000e-003	-9.984140e-001
1.165914401179832e-003	-9.981508e-001
1.359356390878525e-003	-9.978440e-001
1.584893192461113e-003	-9.974863e-001
1.847849797422291e-003	-9.970693e-001
2.154434690031883e-003	-9.965830e-001
2.511886431509579e-003	-9.960160e-001
2.928644564625235e-003	-9.953550e-001
3.414548873833600e-003	-9.945843e-001
3.981071705534971e-003	-9.936857e-001
4.641588833612776e-003	-9.926381e-001
5.411695265464634e-003	-9.914167e-001
6.309573444801929e-003	-9.899926e-001
7.356422544596409e-003	-9.883323e-001
8.576958985908937e-003	-9.863964e-001
9.999999999999995e-003	-9.841394e-001
1.165914401179831e-002	-9.815079e-001
1.359356390878525e-002	-9.784398e-001
1.584893192461112e-002	-9.748627e-001
1.847849797422290e-002	-9.706922e-001
2.154434690031882e-002	-9.658296e-001
2.511886431509578e-002	-9.601603e-001
2.928644564625235e-002	-9.535504e-001
3.414548873833599e-002	-9.458439e-001
3.981071705534969e-002	-9.368588e-001
4.641588833612775e-002	-9.263831e-001
5.411695265464631e-002	-9.141694e-001
6.309573444801926e-002	-8.999294e-001
7.356422544596405e-002	-8.833269e-001
8.576958985908932e-002	-8.639702e-001
9.999999999999990e-002	-8.414021e-001
1.165914401179830e-001	-8.150904e-001
1.359356390878524e-001	-7.844136e-001
1.584893192461112e-001	-7.486480e-001
1.847849797422289e-001	-7.069496e-001
2.154434690031881e-001	-6.583344e-001
2.511886431509577e-001	-6.016555e-001
2.928644564625232e-001	-5.355758e-001
3.414548873833597e-001	-4.585365e-001
3.981071705534967e-001	-3.687208e-001
4.641588833612772e-001	-2.640109e-001
5.411695265464629e-001	-1.419383e-001
6.309573444801924e-001	3.739106e-004
7.356422544596403e-001	1.662790e-001
8.576958985908929e-001	3.596844e-001
9.999999999999986e-001	5.851438e-001
1.165914401179830e+000	8.479627e-001
1.359356390878524e+000	1.154323e+000
1.584893192461111e+000	1.511425e+000
1.847849797422288e+000	1.927657e+000
2.154434690031880e+000	2.412786e+000
2.511886431509576e+000	2.978185e+000
2.928644564625231e+000	3.637095e+000
3.414548873833596e+000	4.404922e+000
3.981071705534965e+000	5.299593e+000
4.641588833612770e+000	6.341957e+000
5.411695265464627e+000	7.556249e+000
6.309573444801921e+000	8.970634e+000
7.356422544596399e+000	1.061782e+001
8.576958985908926e+000	1.253576e+001
1.000000000000000e+001	1.476848e+001
Step Information: I_sc=1 Elec=100m Rho=100m  (Run: 16/336)
1.000000000000000e-003	-9.989993e-001
1.165914401179832e-003	-9.988332e-001
1.359356390878525e-003	-9.986396e-001
1.584893192461113e-003	-9.984139e-001
1.847849797422291e-003	-9.981508e-001
2.154434690031883e-003	-9.978440e-001
2.511886431509579e-003	-9.974863e-001
2.928644564625235e-003	-9.970692e-001
3.414548873833600e-003	-9.965829e-001
3.981071705534971e-003	-9.960159e-001
4.641588833612776e-003	-9.953550e-001
5.411695265464634e-003	-9.945843e-001
6.309573444801929e-003	-9.936857e-001
7.356422544596409e-003	-9.926381e-001
8.576958985908937e-003	-9.914167e-001
9.999999999999995e-003	-9.899926e-001
1.165914401179831e-002	-9.883322e-001
1.359356390878525e-002	-9.863964e-001
1.584893192461112e-002	-9.841394e-001
1.847849797422290e-002	-9.815079e-001
2.154434690031882e-002	-9.784398e-001
2.511886431509578e-002	-9.748626e-001
2.928644564625235e-002	-9.706921e-001
3.414548873833599e-002	-9.658295e-001
3.981071705534969e-002	-9.601602e-001
4.641588833612775e-002	-9.535504e-001
5.411695265464631e-002	-9.458438e-001
6.309573444801926e-002	-9.368588e-001
7.356422544596405e-002	-9.263830e-001
8.576958985908932e-002	-9.141693e-001
9.999999999999990e-002	-8.999293e-001
1.165914401179830e-001	-8.833269e-001
1.359356390878524e-001	-8.639701e-001
1.584893192461112e-001	-8.414021e-001
1.847849797422289e-001	-8.150902e-001
2.154434690031881e-001	-7.844134e-001
2.511886431509577e-001	-7.486479e-001
2.928644564625232e-001	-7.069495e-001
3.414548873833597e-001	-6.583343e-001
3.981071705534967e-001	-6.016554e-001
4.641588833612772e-001	-5.355757e-001
5.411695265464629e-001	-4.585364e-001
6.309573444801924e-001	-3.687208e-001
7.356422544596403e-001	-2.640109e-001
8.576958985908929e-001	-1.419383e-001
9.999999999999986e-001	3.739151e-004
1.165914401179830e+000	1.662790e-001
1.359356390878524e+000	3.596844e-001
1.584893192461111e+000	5.851438e-001
1.847849797422288e+000	8.479627e-001
2.154434690031880e+000	1.154323e+000
2.511886431509576e+000	1.511425e+000
2.928644564625231e+000	1.927657e+000
3.414548873833596e+000	2.412786e+000
3.981071705534965e+000	2.978185e+000
4.641588833612770e+000	3.637095e+000
5.411695265464627e+000	4.404922e+000
6.309573444801921e+000	5.299593e+000
7.356422544596399e+000	6.341957e+000
8.576958985908926e+000	7.556249e+000
1.000000000000000e+001	8.970635e+000
Step Information: I_sc=1.58489 Elec=100m Rho=100m  (Run: 17/336)
1.000000000000000e-003	-9.993680e-001
1.165914401179832e-003	-9.992631e-001
1.359356390878525e-003	-9.991409e-001
1.584893192461113e-003	-9.989984e-001
1.847849797422291e-003	-9.988322e-001
2.154434690031883e-003	-9.986385e-001
2.511886431509579e-003	-9.984126e-001
2.928644564625235e-003	-9.981493e-001
3.414548873833600e-003	-9.978422e-001
3.981071705534971e-003	-9.974841e-001
4.641588833612776e-003	-9.970667e-001
5.411695265464634e-003	-9.965801e-001
6.309573444801929e-003	-9.960128e-001
7.356422544596409e-003	-9.953512e-001
8.576958985908937e-003	-9.945799e-001
9.999999999999995e-003	-9.936807e-001
1.165914401179831e-002	-9.926323e-001
1.359356390878525e-002	-9.914100e-001
1.584893192461112e-002	-9.899848e-001
1.847849797422290e-002	-9.883233e-001
2.154434690031882e-002	-9.863862e-001
2.511886431509578e-002	-9.841277e-001
2.928644564625235e-002	-9.814946e-001
3.414548873833599e-002	-9.784247e-001
3.981071705534969e-002	-9.748456e-001
4.641588833612775e-002	-9.706730e-001
5.411695265464631e-002	-9.658082e-001
6.309573444801926e-002	-9.601366e-001
7.356422544596405e-002	-9.535244e-001
8.576958985908932e-002	-9.458156e-001
9.999999999999990e-002	-9.368284e-001
1.165914401179830e-001	-9.263508e-001
1.359356390878524e-001	-9.141356e-001
1.584893192461112e-001	-8.998947e-001
1.847849797422289e-001	-8.832921e-001
2.154434690031881e-001	-8.639361e-001
2.511886431509577e-001	-8.413698e-001
2.928644564625232e-001	-8.150605e-001
3.414548873833597e-001	-7.843871e-001
3.981071705534967e-001	-7.486257e-001
4.641588833612772e-001	-7.069318e-001
5.411695265464629e-001	-6.583210e-001
6.309573444801924e-001	-6.016462e-001
7.356422544596403e-001	-5.355698e-001
8.576958985908929e-001	-4.585330e-001
9.999999999999986e-001	-3.687190e-001
1.165914401179830e+000	-2.640101e-001
1.359356390878524e+000	-1.419380e-001
1.584893192461111e+000	3.740098e-004
1.847849797422288e+000	1.662790e-001
2.154434690031880e+000	3.596844e-001
2.511886431509576e+000	5.851438e-001
2.928644564625231e+000	8.479627e-001
3.414548873833596e+000	1.154323e+000
3.981071705534965e+000	1.511425e+000
4.641588833612770e+000	1.927657e+000
5.411695265464627e+000	2.412786e+000
6.309573444801921e+000	2.978185e+000
7.356422544596399e+000	3.637095e+000
8.576958985908926e+000	4.404922e+000
1.000000000000000e+001	5.299593e+000
Step Information: I_sc=2.51189 Elec=100m Rho=100m  (Run: 18/336)
1.000000000000000e-003	-9.995201e-001
1.165914401179832e-003	-9.994405e-001
1.359356390878525e-003	-9.993479e-001
1.584893192461113e-003	-9.992397e-001
1.847849797422291e-003	-9.991136e-001
2.154434690031883e-003	-9.989665e-001
2.511886431509579e-003	-9.987951e-001
2.928644564625235e-003	-9.985954e-001
3.414548873833600e-003	-9.983624e-001
3.981071705534971e-003	-9.980909e-001
4.641588833612776e-003	-9.977745e-001
5.411695265464634e-003	-9.974056e-001
6.309573444801929e-003	-9.969757e-001
7.356422544596409e-003	-9.964747e-001
8.576958985908937e-003	-9.958907e-001
9.999999999999995e-003	-9.952104e-001
1.165914401179831e-002	-9.944175e-001
1.359356390878525e-002	-9.934937e-001
1.584893192461112e-002	-9.924177e-001
1.847849797422290e-002	-9.911643e-001
2.154434690031882e-002	-9.897044e-001
2.511886431509578e-002	-9.880047e-001
2.928644564625235e-002	-9.860260e-001
3.414548873833599e-002	-9.837229e-001
3.981071705534969e-002	-9.810432e-001
4.641588833612775e-002	-9.779265e-001
5.411695265464631e-002	-9.743027e-001
6.309573444801926e-002	-9.700912e-001
7.356422544596405e-002	-9.651993e-001
8.576958985908932e-002	-9.595205e-001
9.999999999999990e-002	-9.529326e-001
1.165914401179830e-001	-9.452963e-001
1.359356390878524e-001	-9.364528e-001
1.584893192461112e-001	-9.262216e-001
1.847849797422289e-001	-9.143991e-001
2.154434690031881e-001	-9.007559e-001
2.511886431509577e-001	-8.850350e-001
2.928644564625232e-001	-8.669498e-001
3.414548873833597e-001	-8.461820e-001
3.981071705534967e-001	-8.223787e-001
4.641588833612772e-001	-7.951482e-001
5.411695265464629e-001	-7.640503e-001
6.309573444801924e-001	-7.285890e-001
7.356422544596403e-001	-6.881574e-001
8.576958985908929e-001	-6.419795e-001
9.999999999999986e-001	-5.889411e-001
1.165914401179830e+000	-5.273011e-001
1.359356390878524e+000	-4.544117e-001
1.584893192461111e+000	-3.672240e-001
1.847849797422288e+000	-2.635996e-001
2.154434690031880e+000	-1.418530e-001
2.511886431509576e+000	3.868300e-004
2.928644564625231e+000	1.662803e-001
3.414548873833596e+000	3.596845e-001
3.981071705534965e+000	5.851437e-001
4.641588833612770e+000	8.479627e-001
5.411695265464627e+000	1.154323e+000
6.309573444801921e+000	1.511425e+000
7.356422544596399e+000	1.927657e+000
8.576958985908926e+000	2.412785e+000
1.000000000000000e+001	2.978185e+000
Step Information: I_sc=3.98107 Elec=100m Rho=100m  (Run: 19/336)
1.000000000000000e-003	-9.995470e-001
1.165914401179832e-003	-9.994720e-001
1.359356390878525e-003	-9.993844e-001
1.584893192461113e-003	-9.992823e-001
1.847849797422291e-003	-9.991632e-001
2.154434690031883e-003	-9.990246e-001
2.511886431509579e-003	-9.988629e-001
2.928644564625235e-003	-9.986742e-001
3.414548873833600e-003	-9.984545e-001
3.981071705534971e-003	-9.981982e-001
4.641588833612776e-003	-9.978995e-001
5.411695265464634e-003	-9.975514e-001
6.309573444801929e-003	-9.971458e-001
7.356422544596409e-003	-9.966729e-001
8.576958985908937e-003	-9.961219e-001
9.999999999999995e-003	-9.954799e-001
1.165914401179831e-002	-9.947319e-001
1.359356390878525e-002	-9.938603e-001
1.584893192461112e-002	-9.928451e-001
1.847849797422290e-002	-9.916628e-001
2.154434690031882e-002	-9.902857e-001
2.511886431509578e-002	-9.886827e-001
2.928644564625235e-002	-9.868167e-001
3.414548873833599e-002	-9.846454e-001
3.981071705534969e-002	-9.821193e-001
4.641588833612775e-002	-9.791819e-001
5.411695265464631e-002	-9.757674e-001
6.309573444801926e-002	-9.718006e-001
7.356422544596405e-002	-9.671944e-001
8.576958985908932e-002	-9.618498e-001
9.999999999999990e-002	-9.556526e-001
1.165914401179830e-001	-9.484741e-001
1.359356390878524e-001	-9.401669e-001
1.584893192461112e-001	-9.305655e-001
1.847849797422289e-001	-9.194834e-001
2.154434690031881e-001	-9.067129e-001
2.511886431509577e-001	-8.920239e-001
2.928644564625232e-001	-8.751640e-001
3.414548873833597e-001	-8.558590e-001
3.981071705534967e-001	-8.338158e-001
4.641588833612772e-001	-8.087249e-001
5.411695265464629e-001	-7.802670e-001
6.309573444801924e-001	-7.481199e-001
7.356422544596403e-001	-7.119689e-001
8.576958985908929e-001	-6.715193e-001
9.999999999999986e-001	-6.265102e-001
1.165914401179830e+000	-5.767299e-001
1.359356390878524e+000	-5.220290e-001
1.584893192461111e+000	-4.623288e-001
1.847849797422288e+000	-3.976166e-001
2.154434690031880e+000	-3.279121e-001
2.511886431509576e+000	-2.531652e-001
2.928644564625231e+000	-1.729608e-001
3.414548873833596e+000	-8.509218e-002
3.981071705534965e+000	1.892408e-002
4.641588833612770e+000	1.673479e-001
5.411695265464627e+000	3.596603e-001
6.309573444801921e+000	5.851438e-001
7.356422544596399e+000	8.479627e-001
8.576958985908926e+000	1.154323e+000
1.000000000000000e+001	1.511425e+000
Step Information: I_sc=6.30957 Elec=100m Rho=100m  (Run: 20/336)
1.000000000000000e-003	-9.995614e-001
1.165914401179832e-003	-9.994885e-001
1.359356390878525e-003	-9.994037e-001
1.584893192461113e-003	-9.993048e-001
1.847849797422291e-003	-9.991896e-001
2.154434690031883e-003	-9.990552e-001
2.511886431509579e-003	-9.988984e-001
2.928644564625235e-003	-9.987158e-001
