i_vs	I(R_rs)	I(R_vs)	I(R_vs)/I(R_rs)
2.154434690031882e-002	3.969681e-002	-1.815247e-002	-4.572777e-001
2.511886431509578e-002	3.969771e-002	-1.457884e-002	-3.672464e-001
2.928644564625235e-002	3.969874e-002	-1.041230e-002	-2.622828e-001
3.414548873833599e-002	3.969996e-002	-5.554466e-003	-1.399111e-001
3.981071705534969e-002	3.970137e-002	1.093500e-004	2.754313e-003
4.641588833612775e-002	3.970302e-002	6.712875e-003	1.690772e-001
5.411695265464631e-002	3.970493e-002	1.441202e-002	3.629780e-001
6.309573444801926e-002	3.970717e-002	2.338856e-002	5.890261e-001
7.356422544596405e-002	3.970978e-002	3.385444e-002	8.525467e-001
8.576958985908932e-002	3.971282e-002	4.605677e-002	1.159745e+000
9.999999999999990e-002	3.971637e-002	6.028363e-002	1.517853e+000
1.165914401179830e-001	3.972051e-002	7.687093e-002	1.935296e+000
1.359356390878524e-001	3.972533e-002	9.621032e-002	2.421889e+000
1.584893192461112e-001	3.973095e-002	1.187584e-001	2.989065e+000
1.847849797422289e-001	3.973750e-002	1.450475e-001	3.650141e+000
2.154434690031881e-001	3.974514e-002	1.756983e-001	4.420624e+000
2.511886431509577e-001	3.975405e-002	2.114346e-001	5.318567e+000
2.928644564625232e-001	3.976444e-002	2.531000e-001	6.364983e+000
3.414548873833597e-001	3.977655e-002	3.016783e-001	7.584326e+000
3.981071705534967e-001	3.979067e-002	3.583165e-001	9.005038e+000
4.641588833612772e-001	3.980714e-002	4.243518e-001	1.066019e+001
5.411695265464629e-001	3.982633e-002	5.013432e-001	1.258823e+001
6.309573444801924e-001	3.984871e-002	5.911086e-001	1.483382e+001
7.356422544596403e-001	3.987480e-002	6.957675e-001	1.744880e+001
8.576958985908929e-001	3.990522e-002	8.177907e-001	2.049332e+001
9.999999999999986e-001	3.994070e-002	9.600593e-001	2.403712e+001
1.165914401179830e+000	3.998205e-002	1.125932e+000	2.816095e+001
1.359356390878524e+000	4.003026e-002	1.319326e+000	3.295822e+001
1.584893192461111e+000	4.008648e-002	1.544807e+000	3.853685e+001
1.847849797422288e+000	4.015202e-002	1.807698e+000	4.502134e+001
2.154434690031880e+000	4.022844e-002	2.114206e+000	5.255502e+001
2.511886431509576e+000	4.031754e-002	2.471569e+000	6.130258e+001
2.928644564625231e+000	4.042141e-002	2.888223e+000	7.145280e+001
3.414548873833596e+000	4.054252e-002	3.374006e+000	8.322142e+001
3.981071705534965e+000	4.068373e-002	3.940388e+000	9.685414e+001
4.641588833612770e+000	4.084836e-002	4.600740e+000	1.126297e+002
5.411695265464627e+000	4.104032e-002	5.370655e+000	1.308629e+002
6.309573444801921e+000	4.126411e-002	6.268309e+000	1.519070e+002
7.356422544596399e+000	4.152504e-002	7.314898e+000	1.761563e+002
8.576958985908926e+000	4.182926e-002	8.535130e+000	2.040469e+002
1.000000000000000e+001	4.218395e-002	9.957816e+000	2.360570e+002
Step Information: I_sc=63.0957m Elec=1  (Run: 31/84)
1.000000000000000e-003	6.290695e-002	-6.190695e-002	-9.841035e-001
1.165914401179832e-003	6.290699e-002	-6.174108e-002	-9.814661e-001
1.359356390878525e-003	6.290704e-002	-6.154768e-002	-9.783910e-001
1.584893192461113e-003	6.290709e-002	-6.132220e-002	-9.748058e-001
1.847849797422291e-003	6.290716e-002	-6.105931e-002	-9.706258e-001
2.154434690031883e-003	6.290723e-002	-6.075280e-002	-9.657522e-001
2.511886431509579e-003	6.290732e-002	-6.039544e-002	-9.600701e-001
2.928644564625235e-003	6.290743e-002	-5.997878e-002	-9.534452e-001
3.414548873833600e-003	6.290755e-002	-5.949300e-002	-9.457211e-001
3.981071705534971e-003	6.290769e-002	-5.892662e-002	-9.367157e-001
4.641588833612776e-003	6.290786e-002	-5.826627e-002	-9.262160e-001
5.411695265464634e-003	6.290805e-002	-5.749635e-002	-9.139746e-001
6.309573444801929e-003	6.290827e-002	-5.659870e-002	-8.997021e-001
7.356422544596409e-003	6.290853e-002	-5.555211e-002	-8.830616e-001
8.576958985908937e-003	6.290884e-002	-5.433188e-002	-8.636606e-001
9.999999999999995e-003	6.290919e-002	-5.290919e-002	-8.410407e-001
1.165914401179831e-002	6.290960e-002	-5.125046e-002	-8.146683e-001
1.359356390878525e-002	6.291009e-002	-4.931653e-002	-7.839208e-001
1.584893192461112e-002	6.291065e-002	-4.706172e-002	-7.480724e-001
1.847849797422290e-002	6.291130e-002	-4.443281e-002	-7.062770e-001
2.154434690031882e-002	6.291207e-002	-4.136772e-002	-6.575482e-001
2.511886431509578e-002	6.291296e-002	-3.779409e-002	-6.007362e-001
2.928644564625235e-002	6.291400e-002	-3.362755e-002	-5.345004e-001
3.414548873833599e-002	6.291521e-002	-2.876972e-002	-4.572777e-001
3.981071705534969e-002	6.291662e-002	-2.310590e-002	-3.672464e-001
4.641588833612775e-002	6.291827e-002	-1.650238e-002	-2.622828e-001
5.411695265464631e-002	6.292019e-002	-8.803235e-003	-1.399111e-001
6.309573444801926e-002	6.292243e-002	1.733082e-004	2.754315e-003
7.356422544596405e-002	6.292503e-002	1.063919e-002	1.690772e-001
8.576958985908932e-002	6.292808e-002	2.284151e-002	3.629780e-001
9.999999999999990e-002	6.293163e-002	3.706837e-002	5.890262e-001
1.165914401179830e-001	6.293576e-002	5.365568e-002	8.525468e-001
1.359356390878524e-001	6.294058e-002	7.299506e-002	1.159746e+000
1.584893192461112e-001	6.294620e-002	9.554312e-002	1.517854e+000
1.847849797422289e-001	6.295276e-002	1.218322e-001	1.935296e+000
2.154434690031881e-001	6.296040e-002	1.524831e-001	2.421889e+000
2.511886431509577e-001	6.296931e-002	1.882193e-001	2.989065e+000
2.928644564625232e-001	6.297970e-002	2.298848e-001	3.650141e+000
3.414548873833597e-001	6.299181e-002	2.784631e-001	4.420624e+000
3.981071705534967e-001	6.300593e-002	3.351012e-001	5.318567e+000
4.641588833612772e-001	6.302239e-002	4.011365e-001	6.364984e+000
5.411695265464629e-001	6.304159e-002	4.781279e-001	7.584325e+000
6.309573444801924e-001	6.306396e-002	5.678934e-001	9.005038e+000
7.356422544596403e-001	6.309006e-002	6.725522e-001	1.066019e+001
8.576958985908929e-001	6.312048e-002	7.945754e-001	1.258823e+001
9.999999999999986e-001	6.315595e-002	9.368441e-001	1.483382e+001
1.165914401179830e+000	6.319731e-002	1.102717e+000	1.744880e+001
1.359356390878524e+000	6.324552e-002	1.296111e+000	2.049332e+001
1.584893192461111e+000	6.330173e-002	1.521591e+000	2.403712e+001
1.847849797422288e+000	6.336728e-002	1.784482e+000	2.816095e+001
2.154434690031880e+000	6.344370e-002	2.090991e+000	3.295821e+001
2.511886431509576e+000	6.353279e-002	2.448354e+000	3.853685e+001
2.928644564625231e+000	6.363667e-002	2.865008e+000	4.502134e+001
3.414548873833596e+000	6.375778e-002	3.350791e+000	5.255502e+001
3.981071705534965e+000	6.389899e-002	3.917173e+000	6.130258e+001
4.641588833612770e+000	6.406362e-002	4.577525e+000	7.145280e+001
5.411695265464627e+000	6.425557e-002	5.347440e+000	8.322142e+001
6.309573444801921e+000	6.447937e-002	6.245094e+000	9.685415e+001
7.356422544596399e+000	6.474029e-002	7.291682e+000	1.126297e+002
8.576958985908926e+000	6.504451e-002	8.511914e+000	1.308629e+002
1.000000000000000e+001	6.539921e-002	9.934601e+000	1.519071e+002
Step Information: I_sc=100m Elec=1  (Run: 32/84)
1.000000000000000e-003	9.970064e-002	-9.870065e-002	-9.899700e-001
1.165914401179832e-003	9.970069e-002	-9.853478e-002	-9.883059e-001
1.359356390878525e-003	9.970073e-002	-9.834138e-002	-9.863657e-001
1.584893192461113e-003	9.970079e-002	-9.811590e-002	-9.841035e-001
1.847849797422291e-003	9.970086e-002	-9.785301e-002	-9.814661e-001
2.154434690031883e-003	9.970094e-002	-9.754650e-002	-9.783911e-001
2.511886431509579e-003	9.970102e-002	-9.718914e-002	-9.748058e-001
2.928644564625235e-003	9.970113e-002	-9.677248e-002	-9.706258e-001
3.414548873833600e-003	9.970125e-002	-9.628670e-002	-9.657522e-001
3.981071705534971e-003	9.970139e-002	-9.572032e-002	-9.600701e-001
4.641588833612776e-003	9.970155e-002	-9.505997e-002	-9.534452e-001
5.411695265464634e-003	9.970175e-002	-9.429006e-002	-9.457212e-001
6.309573444801929e-003	9.970197e-002	-9.339239e-002	-9.367156e-001
7.356422544596409e-003	9.970223e-002	-9.234581e-002	-9.262161e-001
8.576958985908937e-003	9.970254e-002	-9.112558e-002	-9.139745e-001
9.999999999999995e-003	9.970289e-002	-8.970289e-002	-8.997020e-001
1.165914401179831e-002	9.970330e-002	-8.804416e-002	-8.830616e-001
1.359356390878525e-002	9.970379e-002	-8.611022e-002	-8.636605e-001
1.584893192461112e-002	9.970435e-002	-8.385542e-002	-8.410408e-001
1.847849797422290e-002	9.970500e-002	-8.122651e-002	-8.146683e-001
2.154434690031882e-002	9.970577e-002	-7.816142e-002	-7.839207e-001
2.511886431509578e-002	9.970666e-002	-7.458779e-002	-7.480723e-001
2.928644564625235e-002	9.970770e-002	-7.042126e-002	-7.062770e-001
3.414548873833599e-002	9.970891e-002	-6.556342e-002	-6.575483e-001
3.981071705534969e-002	9.971032e-002	-5.989961e-002	-6.007363e-001
4.641588833612775e-002	9.971197e-002	-5.329608e-002	-5.345003e-001
5.411695265464631e-002	9.971388e-002	-4.559693e-002	-4.572777e-001
6.309573444801926e-002	9.971613e-002	-3.662039e-002	-3.672464e-001
7.356422544596405e-002	9.971873e-002	-2.615451e-002	-2.622828e-001
8.576958985908932e-002	9.972177e-002	-1.395219e-002	-1.399111e-001
9.999999999999990e-002	9.972532e-002	2.746758e-004	2.754323e-003
1.165914401179830e-001	9.972946e-002	1.686198e-002	1.690772e-001
1.359356390878524e-001	9.973428e-002	3.620136e-002	3.629781e-001
1.584893192461112e-001	9.973990e-002	5.874941e-002	5.890262e-001
1.847849797422289e-001	9.974646e-002	8.503852e-002	8.525468e-001
2.154434690031881e-001	9.975410e-002	1.156894e-001	1.159745e+000
2.511886431509577e-001	9.976301e-002	1.514256e-001	1.517854e+000
2.928644564625232e-001	9.977340e-002	1.930911e-001	1.935296e+000
3.414548873833597e-001	9.978551e-002	2.416694e-001	2.421889e+000
3.981071705534967e-001	9.979963e-002	2.983075e-001	2.989065e+000
4.641588833612772e-001	9.981609e-002	3.643428e-001	3.650141e+000
5.411695265464629e-001	9.983528e-002	4.413342e-001	4.420624e+000
6.309573444801924e-001	9.985767e-002	5.310997e-001	5.318567e+000
7.356422544596403e-001	9.988376e-002	6.357585e-001	6.364984e+000
8.576958985908929e-001	9.991418e-002	7.577817e-001	7.584326e+000
9.999999999999986e-001	9.994965e-002	9.000503e-001	9.005037e+000
1.165914401179830e+000	9.999101e-002	1.065923e+000	1.066019e+001
1.359356390878524e+000	1.000392e-001	1.259317e+000	1.258823e+001
1.584893192461111e+000	1.000954e-001	1.484798e+000	1.483382e+001
1.847849797422288e+000	1.001610e-001	1.747689e+000	1.744880e+001
2.154434690031880e+000	1.002374e-001	2.054197e+000	2.049332e+001
2.511886431509576e+000	1.003265e-001	2.411560e+000	2.403712e+001
2.928644564625231e+000	1.004304e-001	2.828214e+000	2.816095e+001
3.414548873833596e+000	1.005515e-001	3.313998e+000	3.295822e+001
3.981071705534965e+000	1.006927e-001	3.880379e+000	3.853685e+001
4.641588833612770e+000	1.008573e-001	4.540731e+000	4.502134e+001
5.411695265464627e+000	1.010493e-001	5.310646e+000	5.255501e+001
6.309573444801921e+000	1.012731e-001	6.208301e+000	6.130258e+001
7.356422544596399e+000	1.015340e-001	7.254889e+000	7.145280e+001
8.576958985908926e+000	1.018382e-001	8.475121e+000	8.322142e+001
1.000000000000000e+001	1.021929e-001	9.897807e+000	9.685415e+001
Step Information: I_sc=158.489m Elec=1  (Run: 33/84)
1.000000000000000e-003	1.580147e-001	-1.570147e-001	-9.936715e-001
1.165914401179832e-003	1.580147e-001	-1.568488e-001	-9.926215e-001
1.359356390878525e-003	1.580148e-001	-1.566554e-001	-9.913973e-001
1.584893192461113e-003	1.580148e-001	-1.564300e-001	-9.899700e-001
1.847849797422291e-003	1.580149e-001	-1.561671e-001	-9.883059e-001
2.154434690031883e-003	1.580150e-001	-1.558606e-001	-9.863656e-001
2.511886431509579e-003	1.580151e-001	-1.555032e-001	-9.841035e-001
2.928644564625235e-003	1.580152e-001	-1.550865e-001	-9.814661e-001
3.414548873833600e-003	1.580153e-001	-1.546008e-001	-9.783911e-001
3.981071705534971e-003	1.580154e-001	-1.540344e-001	-9.748058e-001
4.641588833612776e-003	1.580156e-001	-1.533740e-001	-9.706257e-001
5.411695265464634e-003	1.580158e-001	-1.526041e-001	-9.657523e-001
6.309573444801929e-003	1.580160e-001	-1.517065e-001	-9.600701e-001
7.356422544596409e-003	1.580163e-001	-1.506599e-001	-9.534452e-001
8.576958985908937e-003	1.580166e-001	-1.494396e-001	-9.457211e-001
9.999999999999995e-003	1.580169e-001	-1.480170e-001	-9.367157e-001
1.165914401179831e-002	1.580174e-001	-1.463582e-001	-9.262161e-001
1.359356390878525e-002	1.580178e-001	-1.444243e-001	-9.139746e-001
1.584893192461112e-002	1.580184e-001	-1.421695e-001	-8.997020e-001
1.847849797422290e-002	1.580191e-001	-1.395406e-001	-8.830616e-001
2.154434690031882e-002	1.580198e-001	-1.364755e-001	-8.636605e-001
2.511886431509578e-002	1.580207e-001	-1.329019e-001	-8.410407e-001
2.928644564625235e-002	1.580218e-001	-1.287353e-001	-8.146683e-001
3.414548873833599e-002	1.580230e-001	-1.238775e-001	-7.839208e-001
3.981071705534969e-002	1.580244e-001	-1.182137e-001	-7.480723e-001
4.641588833612775e-002	1.580260e-001	-1.116101e-001	-7.062769e-001
5.411695265464631e-002	1.580279e-001	-1.039110e-001	-6.575482e-001
6.309573444801926e-002	1.580302e-001	-9.493446e-002	-6.007362e-001
7.356422544596405e-002	1.580328e-001	-8.446857e-002	-5.345002e-001
8.576958985908932e-002	1.580358e-001	-7.226626e-002	-4.572776e-001
9.999999999999990e-002	1.580394e-001	-5.803939e-002	-3.672464e-001
1.165914401179830e-001	1.580435e-001	-4.145209e-002	-2.622827e-001
1.359356390878524e-001	1.580483e-001	-2.211271e-002	-1.399111e-001
1.584893192461112e-001	1.580540e-001	4.353441e-004	2.754402e-003
1.847849797422289e-001	1.580605e-001	2.672445e-002	1.690773e-001
2.154434690031881e-001	1.580682e-001	5.737530e-002	3.629782e-001
2.511886431509577e-001	1.580771e-001	9.311156e-002	5.890263e-001
2.928644564625232e-001	1.580875e-001	1.347770e-001	8.525468e-001
3.414548873833597e-001	1.580996e-001	1.833553e-001	1.159746e+000
3.981071705534967e-001	1.581137e-001	2.399935e-001	1.517854e+000
4.641588833612772e-001	1.581302e-001	3.060287e-001	1.935296e+000
5.411695265464629e-001	1.581494e-001	3.830202e-001	2.421889e+000
6.309573444801924e-001	1.581717e-001	4.727856e-001	2.989065e+000
7.356422544596403e-001	1.581978e-001	5.774444e-001	3.650141e+000
8.576958985908929e-001	1.582283e-001	6.994677e-001	4.420624e+000
9.999999999999986e-001	1.582637e-001	8.417363e-001	5.318567e+000
1.165914401179830e+000	1.583051e-001	1.007609e+000	6.364984e+000
1.359356390878524e+000	1.583533e-001	1.201003e+000	7.584325e+000
1.584893192461111e+000	1.584095e-001	1.426484e+000	9.005037e+000
1.847849797422288e+000	1.584751e-001	1.689375e+000	1.066019e+001
2.154434690031880e+000	1.585515e-001	1.995883e+000	1.258823e+001
2.511886431509576e+000	1.586406e-001	2.353246e+000	1.483382e+001
2.928644564625231e+000	1.587445e-001	2.769900e+000	1.744880e+001
3.414548873833596e+000	1.588656e-001	3.255683e+000	2.049332e+001
3.981071705534965e+000	1.590068e-001	3.822065e+000	2.403712e+001
4.641588833612770e+000	1.591714e-001	4.482418e+000	2.816095e+001
5.411695265464627e+000	1.593634e-001	5.252332e+000	3.295821e+001
6.309573444801921e+000	1.595872e-001	6.149986e+000	3.853685e+001
7.356422544596399e+000	1.598481e-001	7.196575e+000	4.502134e+001
8.576958985908926e+000	1.601523e-001	8.416806e+000	5.255501e+001
1.000000000000000e+001	1.605070e-001	9.839493e+000	6.130258e+001
Step Information: I_sc=251.189m Elec=1  (Run: 34/84)
1.000000000000000e-003	2.504344e-001	-2.494344e-001	-9.960069e-001
1.165914401179832e-003	2.504345e-001	-2.492685e-001	-9.953444e-001
1.359356390878525e-003	2.504345e-001	-2.490752e-001	-9.945720e-001
1.584893192461113e-003	2.504346e-001	-2.488497e-001	-9.936714e-001
1.847849797422291e-003	2.504346e-001	-2.485868e-001	-9.926214e-001
2.154434690031883e-003	2.504347e-001	-2.482803e-001	-9.913972e-001
2.511886431509579e-003	2.504348e-001	-2.479229e-001	-9.899699e-001
2.928644564625235e-003	2.504349e-001	-2.475063e-001	-9.883058e-001
3.414548873833600e-003	2.504350e-001	-2.470205e-001	-9.863656e-001
3.981071705534971e-003	2.504352e-001	-2.464541e-001	-9.841034e-001
4.641588833612776e-003	2.504354e-001	-2.457938e-001	-9.814659e-001
5.411695265464634e-003	2.504356e-001	-2.450239e-001	-9.783909e-001
6.309573444801929e-003	2.504358e-001	-2.441262e-001	-9.748056e-001
7.356422544596409e-003	2.504360e-001	-2.430796e-001	-9.706256e-001
8.576958985908937e-003	2.504364e-001	-2.418594e-001	-9.657519e-001
9.999999999999995e-003	2.504367e-001	-2.404367e-001	-9.600698e-001
1.165914401179831e-002	2.504371e-001	-2.387780e-001	-9.534449e-001
1.359356390878525e-002	2.504376e-001	-2.368441e-001	-9.457207e-001
1.584893192461112e-002	2.504382e-001	-2.345893e-001	-9.367152e-001
1.847849797422290e-002	2.504389e-001	-2.319604e-001	-9.262155e-001
2.154434690031882e-002	2.504397e-001	-2.288953e-001	-9.139739e-001
2.511886431509578e-002	2.504406e-001	-2.253217e-001	-8.997013e-001
2.928644564625235e-002	2.504417e-001	-2.211552e-001	-8.830608e-001
3.414548873833599e-002	2.504429e-001	-2.162974e-001	-8.636595e-001
3.981071705534969e-002	2.504444e-001	-2.106336e-001	-8.410397e-001
4.641588833612775e-002	2.504461e-001	-2.040302e-001	-8.146671e-001
5.411695265464631e-002	2.504480e-001	-1.963311e-001	-7.839194e-001
6.309573444801926e-002	2.504503e-001	-1.873546e-001	-7.480708e-001
7.356422544596405e-002	2.504530e-001	-1.768887e-001	-7.062753e-001
8.576958985908932e-002	2.504561e-001	-1.646865e-001	-6.575463e-001
9.999999999999990e-002	2.504597e-001	-1.504597e-001	-6.007342e-001
1.165914401179830e-001	2.504639e-001	-1.338725e-001	-5.344981e-001
1.359356390878524e-001	2.504688e-001	-1.145332e-001	-4.572752e-001
1.584893192461112e-001	2.504745e-001	-9.198523e-002	-3.672438e-001
1.847849797422289e-001	2.504812e-001	-6.569622e-002	-2.622800e-001
2.154434690031881e-001	2.504889e-001	-3.504547e-002	-1.399083e-001
2.511886431509577e-001	2.504980e-001	6.906808e-004	2.757231e-003
2.928644564625232e-001	2.505085e-001	4.235600e-002	1.690801e-001
3.414548873833597e-001	2.505207e-001	9.093421e-002	3.629809e-001
3.981071705534967e-001	2.505349e-001	1.475723e-001	5.890288e-001
4.641588833612772e-001	2.505515e-001	2.136074e-001	8.525491e-001
5.411695265464629e-001	2.505707e-001	2.905988e-001	1.159748e+000
6.309573444801924e-001	2.505932e-001	3.803641e-001	1.517855e+000
7.356422544596403e-001	2.506193e-001	4.850229e-001	1.935297e+000
8.576958985908929e-001	2.506498e-001	6.070461e-001	2.421890e+000
9.999999999999986e-001	2.506853e-001	7.493147e-001	2.989065e+000
1.165914401179830e+000	2.507267e-001	9.151877e-001	3.650141e+000
1.359356390878524e+000	2.507749e-001	1.108582e+000	4.420624e+000
1.584893192461111e+000	2.508311e-001	1.334062e+000	5.318567e+000
1.847849797422288e+000	2.508967e-001	1.596953e+000	6.364984e+000
2.154434690031880e+000	2.509731e-001	1.903462e+000	7.584326e+000
2.511886431509576e+000	2.510622e-001	2.260824e+000	9.005037e+000
2.928644564625231e+000	2.511660e-001	2.677479e+000	1.066019e+001
3.414548873833596e+000	2.512872e-001	3.163262e+000	1.258823e+001
3.981071705534965e+000	2.514284e-001	3.729643e+000	1.483382e+001
4.641588833612770e+000	2.515930e-001	4.389996e+000	1.744880e+001
5.411695265464627e+000	2.517850e-001	5.159910e+000	2.049332e+001
6.309573444801921e+000	2.520087e-001	6.057565e+000	2.403712e+001
7.356422544596399e+000	2.522697e-001	7.104153e+000	2.816094e+001
8.576958985908926e+000	2.525739e-001	8.324385e+000	3.295821e+001
1.000000000000000e+001	2.529286e-001	9.747071e+000	3.853685e+001
Step Information: I_sc=398.107m Elec=1  (Run: 35/84)
1.000000000000000e-003	3.953084e-001	-3.943084e-001	-9.974703e-001
1.165914401179832e-003	3.953094e-001	-3.941435e-001	-9.970506e-001
1.359356390878525e-003	3.953106e-001	-3.939512e-001	-9.965613e-001
1.584893192461113e-003	3.953119e-001	-3.937270e-001	-9.959908e-001
